% continuousInputs: false
% addNoisyOutputs: true
% numNoisyOutputColumns: 3
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE noise1 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise2 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise3 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
d, d, b, n6, n4, n14, q, r, e
d, b, b, n15, n2, n2, l, q, o
a, c, c, n5, n8, n15, m, t, h
a, c, c, n15, n9, n5, g, m, j
b, c, b, n15, n16, n8, l, q, h
a, c, d, n14, n13, n5, f, h, m
b, a, a, n9, n15, n2, u, k, o
b, b, a, n12, n9, n14, l, f, q
b, d, c, n14, n5, n1, q, h, r
b, b, b, n16, n11, n16, r, l, i
d, a, d, n12, n13, n2, l, q, h
a, d, a, n11, n1, n14, l, q, h
b, b, b, n15, n10, n11, r, l, i
a, c, c, n5, n3, n3, q, h, r
d, a, a, n13, n1, n4, e, u, i
d, b, c, n13, n9, n2, l, q, m
d, d, a, n7, n7, n12, r, r, e
a, d, c, n14, n12, n12, l, j, q
b, b, b, n9, n1, n14, q, l, i
c, a, b, n4, n4, n14, l, j, q
b, a, a, n16, n7, n15, e, j, o
c, a, b, n12, n8, n16, k, m, m
b, c, a, n6, n9, n15, l, q, m
c, b, c, n6, n16, n12, j, f, k
b, b, b, n13, n12, n4, r, l, i
a, d, c, n15, n16, n2, l, j, q
d, c, d, n6, n5, n11, f, h, m
d, d, b, n12, n3, n9, m, t, h
d, d, a, n8, n6, n3, m, t, h
b, a, c, n12, n11, n15, j, e, k
b, c, b, n15, n6, n6, l, j, q
b, c, a, n10, n3, n7, l, q, m
b, c, b, n3, n7, n6, l, q, h
b, b, a, n6, n3, n15, l, f, p
d, c, c, n10, n6, n16, m, t, h
a, d, c, n8, n14, n4, l, j, q
a, a, b, n9, n4, n3, e, e, i
b, b, a, n2, n11, n2, r, l, i
a, c, c, n13, n16, n15, l, j, q
a, c, c, n9, n7, n5, m, t, h
a, d, c, n16, n12, n16, l, j, q
a, c, d, n1, n4, n2, l, f, p
b, b, a, n4, n10, n15, k, f, p
d, b, c, n2, n3, n8, l, q, h
d, d, b, n9, n9, n7, q, r, e
d, b, c, n14, n6, n1, l, q, h
a, a, b, n10, n1, n10, e, u, i
d, b, c, n2, n11, n6, l, q, m
a, c, a, n13, n9, n1, l, q, m
d, d, a, n7, n3, n14, g, g, o
b, b, a, n4, n10, n16, m, f, p
b, c, a, n14, n3, n8, l, q, m
a, c, c, n15, n8, n6, q, h, r
a, c, c, n9, n11, n1, g, m, j
b, b, d, n3, n13, n7, q, m, e
d, d, a, n12, n5, n7, l, j, q
d, b, c, n15, n11, n6, g, s, u
a, c, c, n12, n7, n13, g, o, i
a, a, a, n1, n10, n5, l, q, h
a, c, c, n1, n6, n2, q, h, s
b, c, b, n3, n14, n7, l, j, q
c, d, d, n5, n15, n4, u, l, q
a, a, a, n15, n13, n4, l, q, h
a, d, a, n7, n3, n14, l, j, q
d, d, a, n5, n5, n16, l, q, i
b, c, a, n8, n16, n5, l, q, m
a, d, a, n14, n8, n14, h, g, o
a, d, a, n1, n12, n5, f, l, l
a, d, a, n12, n9, n14, e, l, l
a, a, a, n7, n8, n16, e, u, i
a, a, a, n14, n14, n1, f, u, i
b, c, b, n6, n4, n4, l, q, h
a, a, b, n9, n8, n16, q, h, r
c, a, b, n15, n10, n8, l, j, p
b, b, b, n4, n8, n16, r, m, i
a, c, c, n4, n12, n7, m, t, h
c, a, a, n10, n1, n1, u, l, q
b, d, a, n15, n7, n10, k, j, q
b, b, d, n1, n11, n4, q, m, e
c, a, b, n15, n12, n11, k, j, q
c, d, d, n5, n8, n1, u, l, q
a, a, c, n3, n3, n10, l, q, m
a, a, a, n15, n7, n1, m, q, h
d, d, a, n6, n15, n3, g, g, o
b, a, c, n14, n16, n1, q, h, r
d, d, a, n2, n3, n16, m, t, i
d, d, a, n7, n5, n14, q, r, e
b, c, a, n12, n9, n4, l, q, m
a, d, a, n16, n4, n10, e, l, l
d, b, c, n14, n11, n7, g, s, u
b, b, c, n5, n15, n10, j, e, j
d, b, c, n8, n7, n1, g, s, u
d, d, a, n10, n14, n2, m, t, h
c, b, c, n2, n4, n10, m, j, q
a, a, a, n13, n9, n10, l, q, h
a, c, a, n15, n14, n4, l, q, i
d, b, c, n5, n4, n3, g, s, u
a, d, a, n5, n10, n5, l, k, q
b, c, b, n11, n5, n6, l, q, h
b, a, a, n1, n4, n7, g, m, k
a, c, d, n6, n12, n1, f, h, m
c, d, a, n5, n2, n4, l, j, q
a, c, d, n15, n2, n12, f, h, m
b, c, a, n4, n3, n10, l, q, m
b, c, b, n10, n1, n4, r, l, i
b, a, d, n4, n15, n7, u, k, o
a, d, c, n11, n13, n3, l, j, q
b, c, a, n15, n11, n2, l, p, m
b, b, b, n16, n14, n15, r, l, i
b, a, c, n12, n7, n7, q, h, r
c, d, d, n9, n12, n2, u, l, q
a, d, d, n4, n16, n7, e, u, i
b, b, a, n4, n7, n15, q, m, f
c, b, b, n6, n8, n2, l, i, q
a, d, a, n16, n12, n4, j, f, j
a, c, d, n16, n4, n4, f, h, m
a, a, a, n11, n10, n16, e, u, i
d, d, a, n12, n13, n9, m, s, h
a, d, a, n6, n10, n7, e, l, l
a, d, a, n6, n16, n14, l, j, q
b, c, b, n14, n6, n7, l, j, q
a, d, a, n1, n14, n14, m, q, h
b, a, c, n7, n15, n2, q, h, r
b, b, b, n8, n16, n3, r, l, i
a, d, c, n3, n2, n8, l, j, q
a, d, a, n3, n7, n10, e, l, l
d, d, a, n4, n16, n2, g, g, p
b, a, d, n11, n2, n2, q, h, r
a, c, a, n9, n14, n14, l, p, h
a, c, c, n9, n13, n6, g, m, j
d, d, a, n6, n13, n16, m, t, h
b, a, a, n13, n13, n16, m, q, h
b, a, a, n11, n15, n5, g, m, j
a, c, c, n16, n9, n6, m, s, h
a, a, a, n16, n14, n15, e, u, i
d, d, a, n8, n16, n15, g, f, o
b, d, d, n1, n5, n16, l, r, h
c, d, d, n4, n7, n12, u, l, q
d, d, a, n1, n5, n6, m, t, h
b, a, a, n3, n10, n16, u, k, o
c, d, d, n9, n13, n2, u, l, q
d, d, a, n9, n1, n1, g, h, o
d, c, a, n13, n13, n13, m, t, h
a, d, a, n5, n1, n13, e, k, l
a, d, a, n7, n13, n16, j, e, j
d, d, a, n13, n11, n5, m, t, h
a, d, b, n8, n8, n8, i, e, i
b, b, a, n4, n16, n9, j, e, j
a, a, a, n11, n9, n4, e, u, i
b, a, a, n7, n9, n9, f, m, j
a, d, d, n7, n16, n3, l, j, q
a, a, a, n13, n3, n2, l, q, h
c, b, a, n3, n12, n3, j, u, i
d, d, a, n9, n6, n5, l, j, q
c, d, d, n1, n6, n14, u, l, q
d, b, c, n9, n11, n2, l, r, h
d, d, a, n13, n4, n12, e, l, l
a, d, a, n2, n12, n10, l, j, q
a, d, a, n13, n10, n3, e, l, m
a, a, a, n4, n14, n6, l, q, h
a, a, b, n4, n7, n2, l, q, h
c, b, c, n16, n2, n11, j, e, j
d, a, a, n9, n7, n8, g, g, o
a, c, b, n10, n5, n16, l, j, q
b, b, c, n7, n7, n11, r, l, i
b, b, c, n15, n14, n3, l, f, p
a, d, a, n5, n10, n6, j, u, k
a, a, a, n8, n4, n10, l, q, h
c, a, a, n9, n12, n8, u, k, o
a, d, a, n15, n2, n2, l, i, q
a, a, a, n6, n11, n14, l, q, h
a, d, a, n3, n13, n5, l, j, q
b, c, d, n7, n15, n7, l, q, m
a, a, a, n3, n7, n15, e, u, i
b, b, a, n12, n15, n8, q, m, e
b, a, a, n10, n7, n8, e, l, l
b, b, b, n4, n13, n14, r, l, i
a, d, c, n14, n6, n14, l, j, q
b, a, a, n2, n4, n10, e, l, m
b, a, c, n3, n7, n6, q, h, r
a, d, d, n15, n2, n8, f, h, m
a, d, a, n5, n8, n13, e, l, l
b, b, a, n11, n4, n5, j, e, j
b, c, a, n4, n1, n6, l, q, m
b, a, a, n3, n8, n12, e, k, o
b, b, a, n6, n4, n8, j, e, j
a, d, a, n2, n6, n12, j, e, j
d, a, a, n6, n16, n13, q, r, e
d, b, c, n14, n11, n7, m, q, h
c, b, c, n16, n9, n7, l, j, q
d, d, a, n11, n10, n3, q, r, e
a, c, c, n2, n13, n11, m, t, h
b, a, a, n15, n1, n5, e, l, l
b, a, a, n1, n7, n4, f, l, l
b, c, b, n14, n11, n2, l, q, g
b, b, c, n11, n6, n8, r, l, i
c, a, b, n12, n6, n7, m, j, q
b, a, c, n3, n7, n9, q, h, r
d, b, c, n16, n7, n10, l, q, h
a, d, a, n9, n1, n8, e, l, l
b, b, b, n3, n3, n14, r, l, i
a, d, a, n2, n15, n11, l, j, q
c, d, d, n10, n7, n11, u, l, q
b, c, b, n7, n11, n1, l, j, q
b, b, b, n6, n11, n9, r, l, i
a, d, a, n8, n1, n15, e, l, l
d, b, c, n5, n1, n12, l, q, m
b, b, a, n1, n15, n8, l, f, p
b, b, a, n6, n11, n4, j, e, j
c, a, a, n7, n12, n12, m, s, h
a, a, a, n10, n7, n10, l, q, h
a, c, d, n16, n3, n14, f, h, m
b, a, a, n5, n3, n14, e, k, o
a, a, a, n1, n2, n9, m, q, h
a, c, c, n8, n8, n2, q, h, r
d, d, d, n3, n9, n6, u, l, q
a, a, a, n3, n14, n2, u, u, i
a, d, a, n5, n6, n6, l, q, h
c, b, c, n16, n12, n9, r, l, i
b, b, b, n11, n4, n5, r, l, i
c, a, b, n9, n7, n2, l, j, q
a, d, a, n6, n12, n2, e, l, l
d, b, c, n14, n10, n11, l, q, m
a, a, b, n8, n4, n8, l, j, q
d, b, d, n2, n5, n13, l, q, h
b, c, a, n15, n3, n8, j, e, j
a, a, a, n12, n1, n6, e, u, i
c, a, b, n13, n7, n3, j, m, m
b, a, a, n10, n10, n1, l, q, h
b, c, a, n4, n2, n7, l, q, m
b, c, b, n15, n8, n5, l, i, q
c, d, a, n6, n13, n8, g, g, o
d, b, c, n8, n7, n13, l, q, m
b, c, b, n10, n5, n4, l, q, h
b, a, a, n5, n15, n9, h, m, j
a, c, d, n12, n11, n3, l, f, p
b, a, a, n16, n13, n1, e, l, l
c, b, c, n16, n8, n2, r, l, i
d, b, c, n2, n11, n2, m, j, q
d, c, d, n11, n8, n8, l, f, p
a, d, a, n1, n15, n15, l, q, h
a, d, a, n2, n16, n5, k, j, q
b, b, a, n14, n13, n11, r, m, e
d, b, c, n4, n13, n14, f, s, u
a, d, a, n8, n15, n1, l, q, h
c, a, b, n16, n14, n5, l, j, p
b, a, c, n14, n9, n11, q, h, r
a, a, a, n4, n2, n14, f, u, j
d, d, a, n11, n8, n9, g, g, o
c, d, d, n16, n3, n6, u, l, q
b, a, c, n3, n8, n9, p, h, r
b, c, a, n8, n14, n13, l, q, m
a, a, a, n5, n12, n1, e, l, l
b, b, a, n5, n2, n8, l, g, p
a, d, c, n15, n3, n3, m, j, q
c, d, a, n14, n16, n9, m, t, h
a, c, c, n7, n1, n12, h, m, i
b, d, d, n13, n8, n6, l, e, p
a, d, a, n8, n12, n12, f, l, l
a, a, a, n11, n4, n15, e, u, i
b, a, d, n14, n2, n3, q, h, r
d, d, a, n2, n10, n6, l, j, q
c, d, d, n4, n3, n2, u, l, q
a, a, a, n16, n8, n12, l, q, h
b, b, b, n6, n3, n7, r, k, i
a, a, c, n14, n2, n16, l, j, r
a, a, a, n10, n12, n3, u, u, h
a, c, c, n9, n13, n9, g, m, j
d, b, c, n13, n3, n8, g, s, u
b, a, c, n4, n10, n6, q, h, s
c, c, c, n1, n11, n15, r, l, i
a, c, c, n12, n12, n2, m, t, h
a, d, a, n6, n15, n16, j, e, i
a, c, c, n15, n5, n13, q, h, r
a, a, a, n10, n14, n14, l, q, h
a, a, b, n14, n15, n3, l, q, h
a, c, d, n11, n8, n16, f, h, m
b, c, a, n3, n16, n13, l, q, m
a, c, d, n9, n12, n4, l, f, p
a, c, a, n16, n10, n2, l, f, q
d, d, a, n12, n7, n5, l, j, q
c, d, d, n4, n14, n12, u, l, q
a, b, c, n15, n12, n5, g, s, t
c, d, d, n8, n3, n13, u, l, q
d, d, d, n12, n4, n15, f, g, o
d, b, c, n7, n1, n8, g, s, u
a, c, d, n11, n15, n4, f, h, m
d, b, c, n4, n9, n14, g, s, u
a, d, a, n5, n5, n2, e, l, l
a, d, a, n9, n9, n14, l, q, h
b, b, a, n1, n10, n3, q, m, e
a, a, a, n6, n16, n5, l, q, h
d, d, a, n3, n5, n9, l, j, q
b, b, a, n10, n5, n9, l, f, o
b, c, a, n11, n8, n16, l, q, m
b, a, a, n2, n4, n2, e, l, l
a, d, a, n1, n1, n14, m, j, q
d, d, a, n13, n9, n5, q, r, f
a, c, c, n9, n1, n12, g, m, j
c, a, d, n4, n7, n3, u, l, q
b, b, a, n4, n15, n11, q, m, e
a, d, a, n5, n2, n1, l, q, h
a, a, a, n4, n4, n13, l, q, h
b, a, a, n13, n3, n7, e, l, l
d, b, c, n9, n11, n2, l, q, m
b, a, a, n1, n14, n10, e, l, l
c, d, d, n11, n14, n11, u, l, q
d, c, a, n4, n1, n10, m, t, h
b, b, a, n13, n8, n6, q, m, e
d, a, a, n16, n6, n6, u, u, i
d, b, c, n1, n8, n15, g, s, u
d, d, a, n15, n16, n3, e, l, l
b, c, a, n8, n16, n7, l, q, h
c, d, d, n16, n15, n14, u, l, q
a, c, d, n13, n7, n13, l, f, p
a, d, a, n2, n6, n6, l, j, q
b, a, a, n2, n16, n14, g, m, j
b, b, a, n4, n11, n13, j, e, i
b, b, a, n2, n4, n6, q, m, e
d, b, c, n15, n1, n2, k, q, m
d, d, a, n14, n14, n2, m, t, h
d, a, a, n2, n15, n1, e, u, i
b, b, b, n11, n11, n2, r, l, i
d, a, d, n8, n16, n12, u, l, q
a, d, c, n13, n6, n1, l, j, q
c, b, b, n7, n11, n15, l, k, p
b, a, a, n11, n10, n9, e, l, l
c, a, b, n6, n9, n4, l, j, q
a, a, a, n6, n3, n8, l, q, h
a, d, a, n14, n2, n10, l, j, q
b, a, a, n8, n14, n8, g, m, j
c, a, b, n14, n5, n6, k, m, m
a, d, c, n4, n1, n11, l, k, q
d, b, c, n16, n15, n9, g, t, u
a, d, c, n14, n2, n8, l, j, q
a, a, a, n9, n6, n13, e, u, i
c, d, d, n11, n16, n9, u, l, q
d, d, a, n2, n6, n7, g, g, o
b, a, a, n9, n15, n16, g, o, j
b, a, a, n7, n10, n10, e, l, l
a, c, d, n14, n11, n6, g, h, m
c, a, c, n10, n16, n10, l, i, q
b, a, c, n10, n12, n4, q, h, r
c, a, b, n2, n9, n5, l, j, q
a, d, a, n3, n11, n15, j, e, j
d, b, c, n7, n5, n2, l, q, m
c, b, c, n14, n13, n8, r, l, i
a, b, b, n8, n11, n7, r, l, i
a, d, c, n8, n5, n6, l, j, q
b, a, c, n8, n11, n8, q, h, r
b, b, a, n14, n7, n11, j, e, j
c, a, b, n9, n9, n10, l, j, q
d, d, a, n11, n6, n2, l, j, q
c, a, c, n6, n13, n12, q, h, r
d, d, a, n1, n4, n15, m, t, h
b, a, a, n3, n13, n3, g, m, k
b, c, b, n2, n1, n5, l, q, m
d, d, a, n14, n6, n11, l, j, q
a, c, c, n8, n13, n10, m, t, h
b, b, a, n2, n12, n10, r, l, i
a, c, d, n14, n4, n16, l, g, p
c, b, c, n7, n2, n2, j, e, j
a, d, c, n12, n15, n3, l, j, p
b, b, b, n7, n11, n4, r, l, i
a, d, a, n13, n7, n13, e, l, l
b, a, c, n16, n9, n14, l, j, q
c, a, b, n4, n15, n14, l, j, q
b, d, a, n4, n13, n5, e, l, l
a, d, a, n8, n2, n5, e, k, l
a, a, a, n12, n15, n1, l, q, h
c, d, a, n11, n15, n15, m, t, h
a, d, a, n1, n9, n1, l, j, q
d, d, a, n15, n4, n8, l, q, h
b, b, b, n10, n12, n5, r, l, h
c, a, b, n5, n6, n13, l, j, q
c, d, d, n6, n11, n9, u, l, q
c, d, d, n2, n15, n16, u, l, q
b, d, d, n11, n6, n6, u, l, q
a, b, d, n13, n1, n2, l, e, p
d, d, a, n12, n12, n16, g, g, o
c, a, b, n10, n5, n13, l, j, q
b, c, a, n3, n10, n14, l, q, m
a, c, c, n12, n5, n1, q, h, r
c, b, c, n14, n13, n3, r, l, i
b, b, a, n2, n13, n14, q, m, e
a, c, c, n16, n15, n15, g, l, j
d, d, a, n2, n1, n11, l, j, q
c, d, d, n4, n12, n15, u, l, q
a, d, a, n8, n4, n14, e, l, l
d, b, c, n1, n8, n8, g, r, u
d, d, a, n10, n15, n13, l, q, g
a, d, d, n16, n14, n6, e, l, l
c, b, c, n3, n13, n13, e, u, i
b, a, c, n4, n3, n14, q, g, r
b, b, b, n2, n9, n4, r, l, i
c, a, b, n7, n5, n12, l, j, q
d, b, c, n10, n7, n3, m, q, m
b, b, a, n12, n5, n15, l, f, p
c, d, d, n12, n4, n9, t, m, q
a, a, a, n13, n13, n11, l, q, h
b, c, a, n11, n2, n9, l, q, o
b, b, a, n13, n14, n1, p, m, u
b, b, a, n13, n3, n4, l, f, p
a, c, c, n11, n6, n4, g, m, j
b, b, a, n6, n2, n16, q, m, e
d, d, a, n7, n15, n6, l, j, q
c, a, b, n8, n5, n5, k, m, m
b, a, b, n15, n14, n4, u, k, o
b, b, c, n8, n9, n2, r, l, i
d, b, c, n8, n11, n11, l, q, m
c, b, c, n16, n4, n12, j, e, i
d, b, b, n1, n9, n9, l, q, m
a, c, d, n2, n9, n13, f, h, m
a, d, a, n14, n5, n15, k, j, q
d, d, a, n1, n14, n6, m, t, h
a, d, a, n6, n6, n10, l, q, h
b, b, b, n2, n9, n10, s, l, i
b, d, c, n5, n16, n16, q, h, r
d, d, a, n2, n12, n10, m, t, h
d, b, b, n6, n14, n8, f, u, i
d, d, a, n4, n7, n9, m, s, h
b, a, a, n4, n2, n2, e, u, i
a, a, a, n15, n12, n13, u, u, i
a, b, a, n3, n4, n9, e, u, h
d, b, c, n9, n1, n1, l, q, m
b, a, c, n6, n6, n15, q, h, r
b, b, b, n16, n12, n15, r, l, i
d, d, a, n11, n13, n15, g, g, o
a, b, d, n14, n2, n1, f, g, m
a, c, c, n2, n15, n7, q, h, r
a, d, c, n2, n9, n15, l, j, q
a, a, a, n11, n4, n9, e, u, i
b, c, b, n11, n14, n16, l, j, q
c, b, c, n1, n2, n2, r, l, i
c, a, b, n13, n9, n15, l, j, q
b, b, a, n7, n16, n8, l, f, p
a, d, a, n3, n6, n15, l, k, q
d, a, b, n15, n10, n3, k, l, m
d, d, a, n16, n4, n16, l, q, i
c, a, b, n10, n1, n2, k, m, m
b, a, a, n8, n10, n14, g, m, j
d, b, c, n4, n16, n14, l, q, m
d, b, c, n5, n7, n7, l, q, h
b, c, b, n6, n13, n14, e, u, i
d, b, c, n6, n12, n9, l, q, m
b, b, a, n12, n5, n13, q, m, e
d, d, a, n8, n3, n7, m, t, h
b, a, a, n10, n6, n12, u, k, o
a, d, c, n14, n9, n7, m, j, q
c, d, d, n5, n9, n2, u, l, q
a, c, c, n4, n5, n11, l, j, q
c, d, d, n15, n15, n14, u, l, q
d, d, a, n12, n9, n14, q, r, e
c, d, d, n7, n11, n6, u, l, q
b, c, b, n3, n4, n10, l, j, q
a, a, b, n16, n16, n8, k, q, h
a, d, a, n9, n15, n9, m, j, r
c, c, b, n3, n12, n12, l, q, g
b, b, b, n5, n3, n11, r, l, i
c, a, b, n15, n7, n13, l, k, q
b, a, a, n8, n4, n3, u, k, o
a, a, a, n9, n1, n16, l, q, h
b, a, d, n15, n14, n5, q, h, r
a, d, a, n3, n9, n14, e, m, m
b, a, c, n8, n7, n11, q, h, r
c, b, c, n11, n4, n16, j, e, j
c, d, a, n5, n7, n15, u, l, r
d, d, a, n9, n5, n14, q, r, e
c, b, c, n3, n5, n15, r, k, i
c, d, d, n11, n1, n3, u, l, q
c, d, d, n3, n14, n8, u, l, q
a, b, c, n7, n5, n5, l, q, i
b, b, b, n13, n10, n11, r, l, i
b, c, a, n12, n14, n8, l, q, m
b, a, a, n14, n3, n6, u, k, o
d, b, c, n9, n15, n2, g, r, u
a, d, c, n4, n14, n14, l, j, q
a, d, a, n10, n14, n14, l, j, q
c, a, c, n8, n6, n2, r, l, i
d, b, c, n7, n9, n6, l, q, l
a, d, c, n16, n13, n2, l, j, q
a, d, a, n8, n14, n13, l, j, p
b, a, c, n13, n9, n11, q, h, r
b, c, b, n15, n3, n8, m, q, h
d, d, a, n10, n12, n12, l, q, h
b, c, c, n1, n16, n9, l, j, q
b, b, c, n1, n1, n9, p, h, s
b, a, a, n11, n2, n2, e, l, l
b, a, a, n16, n14, n8, g, m, j
c, d, d, n13, n9, n12, u, l, q
a, a, a, n11, n8, n16, e, u, i
d, b, c, n7, n15, n16, h, s, u
d, a, c, n13, n15, n12, i, e, j
a, a, a, n8, n13, n12, l, q, h
b, b, a, n5, n3, n1, r, l, i
b, c, b, n3, n1, n11, l, k, q
b, c, a, n10, n7, n8, m, q, m
b, b, b, n11, n6, n1, r, l, i
b, c, b, n11, n15, n2, l, q, i
c, d, d, n16, n2, n10, e, l, q
a, c, c, n11, n12, n1, m, t, h
b, a, a, n7, n14, n1, e, l, l
b, b, b, n16, n7, n7, q, l, i
d, d, b, n5, n1, n3, m, t, h
b, c, a, n10, n10, n1, l, q, o
b, a, c, n5, n3, n3, q, i, r
d, d, d, n14, n3, n4, u, l, q
c, d, d, n14, n8, n2, u, l, q
b, d, a, n13, n16, n10, e, l, l
a, a, b, n5, n3, n12, l, r, h
c, b, b, n1, n6, n9, r, l, i
b, d, d, n3, n1, n7, u, l, q
d, d, a, n14, n4, n13, l, q, h
a, c, c, n2, n15, n15, q, h, r
c, b, c, n16, n14, n12, l, j, q
a, c, b, n15, n10, n7, q, h, r
b, c, a, n11, n10, n5, l, q, m
c, b, c, n8, n15, n14, r, l, i
a, c, c, n16, n16, n7, g, m, j
b, c, a, n14, n1, n4, l, q, m
d, a, a, n5, n3, n9, l, q, h
d, d, a, n11, n2, n3, m, t, h
d, b, c, n13, n1, n16, l, q, m
b, c, b, n14, n7, n9, k, j, q
b, a, a, n15, n4, n10, u, k, o
c, d, d, n16, n6, n8, u, l, q
a, a, a, n9, n15, n8, l, q, h
a, a, a, n6, n12, n15, l, q, i
d, d, a, n1, n12, n1, g, g, o
b, a, c, n10, n6, n11, q, h, s
c, a, b, n2, n5, n12, k, m, o
d, b, c, n10, n5, n10, g, s, u
a, b, c, n14, n13, n7, g, m, j
a, d, b, n16, n4, n13, l, j, q
c, d, d, n7, n13, n9, u, l, q
d, d, a, n9, n6, n5, m, u, h
b, a, a, n14, n6, n11, u, k, p
a, c, d, n12, n15, n11, m, f, p
b, a, a, n16, n5, n4, e, u, i
b, a, c, n8, n4, n5, q, h, r
a, a, a, n12, n3, n15, e, u, j
a, c, c, n4, n6, n10, g, m, j
d, b, c, n3, n5, n14, l, q, m
b, b, b, n2, n10, n1, l, j, q
b, a, c, n14, n13, n15, q, i, r
d, b, c, n15, n9, n16, g, s, u
c, a, b, n13, n5, n16, k, m, m
b, a, a, n16, n5, n3, l, q, h
c, d, d, n3, n4, n15, u, l, r
c, a, c, n14, n14, n13, q, h, r
a, c, c, n13, n1, n2, g, m, j
d, d, a, n13, n10, n9, l, j, q
b, c, b, n8, n16, n4, l, q, h
a, c, d, n2, n6, n13, f, h, m
a, a, a, n14, n14, n16, l, r, h
a, d, c, n9, n3, n7, l, i, q
a, a, d, n3, n12, n14, l, q, h
c, b, c, n2, n4, n10, s, l, i
a, a, d, n6, n9, n4, e, l, l
c, b, b, n10, n8, n3, r, l, h
b, c, a, n12, n12, n15, l, q, m
a, d, a, n9, n9, n6, k, j, q
a, a, a, n6, n15, n14, l, q, h
b, b, b, n10, n16, n12, r, l, i
b, b, a, n11, n7, n2, l, f, p
a, b, a, n12, n8, n8, q, m, e
b, c, a, n6, n8, n15, j, e, j
a, d, d, n2, n6, n13, l, j, q
b, a, a, n11, n9, n1, u, l, l
b, a, a, n2, n7, n2, u, k, o
b, c, b, n1, n2, n13, l, q, g
a, d, a, n8, n2, n12, e, l, l
a, a, a, n6, n11, n1, e, u, i
c, d, d, n12, n8, n13, u, l, q
b, b, a, n16, n1, n10, q, m, e
b, c, b, n2, n2, n13, l, q, m
a, d, c, n2, n14, n9, l, j, q
b, b, a, n7, n6, n16, j, e, j
d, b, c, n10, n15, n6, l, q, m
b, c, a, n3, n16, n13, l, q, m
a, a, a, n12, n3, n14, l, q, h
b, b, a, n1, n9, n8, q, m, e
c, a, b, n7, n6, n1, l, j, q
d, b, c, n6, n15, n4, l, q, h
c, a, b, n2, n12, n9, l, j, q
b, d, a, n13, n7, n10, l, q, i
a, a, a, n13, n4, n8, l, q, h
d, d, a, n16, n16, n2, g, g, o
b, c, d, n3, n16, n5, g, l, j
b, c, b, n4, n16, n15, l, r, h
a, d, c, n12, n1, n13, l, j, p
b, c, a, n9, n3, n10, l, q, m
b, b, a, n11, n8, n10, j, e, j
b, a, b, n12, n7, n13, e, u, h
a, a, a, n10, n3, n11, l, q, h
a, d, a, n10, n11, n14, l, q, h
a, c, d, n9, n11, n14, l, f, p
b, b, b, n10, n16, n13, r, l, j
a, a, b, n4, n5, n16, e, u, i
b, a, a, n1, n10, n8, e, l, l
b, a, c, n15, n2, n16, q, h, r
b, b, a, n5, n1, n15, l, f, p
a, c, d, n16, n1, n2, k, e, p
b, c, a, n12, n7, n9, l, q, m
c, b, a, n13, n14, n4, l, f, p
c, c, c, n12, n6, n14, j, e, j
b, a, c, n15, n14, n2, q, h, r
b, a, c, n3, n9, n15, q, h, q
c, d, d, n13, n14, n16, e, l, q
a, b, b, n4, n12, n6, l, q, h
b, a, b, n13, n16, n12, f, m, j
b, c, a, n12, n16, n4, l, q, m
b, a, d, n14, n13, n13, q, h, q
d, b, c, n10, n7, n10, l, q, m
a, a, b, n5, n1, n15, l, q, h
a, d, a, n5, n8, n5, l, j, q
a, d, a, n13, n11, n3, k, j, q
d, b, c, n7, n16, n13, l, q, h
a, d, a, n5, n15, n13, e, l, l
a, d, c, n2, n11, n11, m, t, h
b, a, c, n2, n13, n9, q, h, r
a, a, a, n13, n6, n2, k, p, h
d, d, a, n9, n7, n7, m, t, h
b, c, a, n16, n8, n2, l, q, m
a, a, a, n3, n12, n11, e, u, i
c, c, c, n16, n6, n9, l, j, q
c, b, b, n8, n7, n12, r, l, i
b, a, c, n12, n13, n1, q, h, r
a, d, c, n5, n10, n16, l, j, q
b, c, a, n2, n3, n14, l, q, o
b, a, a, n10, n10, n5, u, k, o
b, c, a, n11, n12, n8, l, q, m
b, a, b, n10, n14, n15, j, m, m
d, a, c, n14, n13, n4, l, q, m
b, b, b, n9, n1, n14, r, l, i
b, d, a, n4, n13, n16, l, q, m
b, c, b, n11, n3, n9, l, q, m
