% continuousInputs: false
% addNoisyOutputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$IndependentGenerator
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class4 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class5 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class6 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
d, a, a, u, i, r, r, q, u
d, b, b, p, f, k, t, f, l
b, a, a, f, u, j, t, j, f
b, c, c, j, j, s, p, s, p
b, d, a, h, i, s, m, t, g
c, c, c, j, s, g, h, e, r
b, c, a, j, q, g, h, f, i
b, b, b, l, m, m, m, r, g
a, a, b, u, m, j, s, u, i
a, a, b, f, m, s, o, e, h
c, a, d, r, o, h, g, p, t
a, d, b, t, k, i, g, u, m
a, b, b, m, t, q, t, f, m
c, c, c, j, s, g, f, e, r
b, b, c, l, g, p, f, h, g
a, a, a, r, p, g, o, e, j
a, a, b, h, g, r, i, h, p
a, d, a, l, o, p, p, g, t
b, a, a, e, m, r, m, g, p
d, a, a, h, u, q, t, k, p
d, a, a, t, j, r, j, h, j
c, c, c, p, s, o, o, l, l
c, c, a, m, f, q, f, r, q
b, b, d, u, q, f, g, r, l
d, a, d, e, e, m, t, e, l
b, c, a, g, j, k, e, f, p
b, b, b, g, g, r, i, h, k
a, d, b, i, i, i, t, p, o
c, c, c, e, s, g, o, t, l
c, b, b, h, u, q, m, p, s
d, a, d, r, u, s, f, l, l
a, d, a, k, f, l, k, i, h
d, d, a, f, k, s, j, l, o
c, a, d, i, j, r, t, u, g
a, d, b, i, q, i, k, t, j
c, a, d, h, g, k, o, q, i
b, b, a, h, g, r, m, s, r
c, a, d, f, g, t, h, r, t
b, a, d, q, k, s, i, s, r
a, d, c, p, t, i, m, i, m
b, b, d, p, o, j, i, q, g
c, c, c, u, s, g, h, p, r
d, a, a, k, i, r, h, i, f
a, d, b, i, f, j, s, i, u
b, a, d, p, k, u, i, k, s
a, a, b, i, m, u, q, t, t
d, a, a, e, e, u, r, o, u
d, c, a, f, l, u, h, t, i
c, c, c, r, s, o, j, h, s
b, b, d, q, q, p, g, j, r
b, b, b, f, i, r, t, s, k
b, a, a, l, p, f, j, o, e
c, c, c, u, s, p, u, k, r
c, a, d, l, g, i, u, p, g
c, a, d, i, k, t, i, k, t
c, c, a, r, f, u, f, s, i
b, a, a, g, r, h, f, j, g
c, c, c, j, s, o, r, g, j
b, a, d, p, o, r, j, u, h
b, b, d, o, h, p, g, k, l
d, b, b, s, t, k, t, j, p
b, b, d, k, s, q, g, j, u
d, b, d, g, k, j, i, r, s
a, d, b, r, h, h, j, t, p
d, d, a, f, l, s, l, i, k
d, d, a, f, l, u, f, f, k
d, a, a, j, j, o, g, g, t
a, c, a, f, l, p, l, g, e
d, d, b, f, f, p, g, j, f
a, a, a, k, r, q, u, f, h
b, b, b, o, g, h, q, g, j
a, c, c, r, q, s, e, f, j
a, c, c, g, t, k, u, p, m
b, b, c, t, h, l, o, j, g
c, b, d, r, q, t, g, r, u
d, b, a, l, q, f, k, i, j
b, a, a, o, p, i, i, j, m
c, a, d, k, p, s, u, r, l
b, a, b, o, q, p, e, j, j
a, d, a, j, e, u, g, i, i
b, d, a, s, m, u, t, u, p
c, a, d, g, g, f, h, u, l
a, a, a, t, l, h, l, h, h
b, a, d, f, t, r, e, j, p
c, c, b, f, f, g, r, g, p
b, c, a, e, u, s, m, u, p
c, c, c, j, s, r, i, g, k
c, c, a, f, f, r, f, r, u
a, c, c, g, j, k, o, g, j
d, a, a, q, r, e, g, i, e
c, c, d, j, s, r, h, s, r
d, a, a, l, j, f, r, g, f
a, a, b, q, s, f, g, m, p
b, a, d, p, t, p, j, k, q
a, a, d, j, e, f, i, q, m
c, d, c, p, s, m, r, l, l
a, c, c, r, s, s, s, p, p
a, d, b, s, u, h, s, e, l
d, b, b, u, s, k, p, f, p
b, a, d, p, m, r, j, t, s
b, a, d, p, t, k, j, o, j
b, b, b, m, j, l, m, e, h
b, d, a, s, r, g, m, q, o
a, a, b, p, i, p, k, e, q
a, c, c, j, h, l, u, u, l
a, c, b, r, k, i, g, e, l
b, c, d, u, f, t, g, s, m
d, a, c, f, u, t, t, j, p
c, a, d, e, f, q, e, h, s
d, b, b, u, p, k, i, j, l
b, c, a, t, f, h, r, s, g
b, b, d, p, j, t, f, t, u
a, d, a, k, e, l, i, i, o
b, a, a, o, p, p, k, q, r
a, a, b, q, i, h, p, s, q
a, a, a, h, t, p, l, g, k
b, b, b, f, i, r, u, s, q
b, d, a, h, i, o, f, p, t
b, c, a, r, q, k, m, g, m
a, c, c, o, t, k, s, q, m
b, a, a, f, r, s, o, f, u
b, c, a, r, r, g, h, g, t
d, d, d, e, f, m, l, j, p
c, c, c, t, s, r, j, q, r
d, d, a, f, q, k, h, p, p
d, d, b, i, k, i, j, o, i
d, a, a, r, l, i, h, j, e
b, c, a, g, j, h, u, f, o
b, a, a, o, q, o, f, o, i
b, b, d, q, p, q, g, s, o
b, b, d, i, e, f, g, j, m
a, a, b, q, m, f, f, s, e
a, d, d, l, r, t, p, g, h
a, a, b, p, q, r, p, r, e
b, d, a, r, i, f, m, g, l
a, a, b, e, i, h, i, t, i
d, b, c, i, m, j, e, p, m
a, a, c, j, s, j, q, l, i
a, a, a, k, s, h, u, g, h
b, a, a, m, r, s, k, j, l
a, c, c, p, s, s, o, u, g
d, b, a, s, p, q, p, f, p
c, a, d, p, m, s, i, u, f
c, c, a, s, f, e, r, s, o
d, d, b, r, h, i, g, o, u
b, b, b, o, i, u, l, q, g
c, b, c, g, k, j, k, r, m
d, b, c, p, m, j, o, r, f
b, b, c, i, l, l, g, o, g
b, a, a, m, r, l, s, o, m
c, a, d, l, m, f, h, r, m
d, d, a, g, f, o, o, j, g
a, c, c, p, h, s, j, f, g
b, a, d, p, e, k, i, u, h
c, a, d, m, o, r, h, o, t
a, d, c, f, j, k, r, f, l
c, c, a, o, f, i, r, s, o
b, c, a, g, q, g, i, f, e
b, c, b, s, i, i, f, q, f
b, a, a, l, u, r, s, q, i
a, a, d, r, f, l, i, j, g
d, b, c, i, k, j, o, s, g
c, b, b, u, f, k, t, e, f
b, a, d, p, m, s, j, s, s
a, d, a, l, r, j, u, j, f
b, b, d, o, g, t, i, u, j
d, a, d, r, f, r, f, p, s
b, c, d, t, s, o, i, p, o
a, d, b, r, t, h, j, p, i
c, d, d, m, k, r, t, r, m
d, b, b, i, p, k, t, f, f
a, c, b, r, p, k, p, j, k
c, c, a, e, f, q, s, s, u
b, b, b, m, e, u, f, p, k
d, d, a, f, k, h, j, p, m
b, b, d, o, h, f, i, q, o
d, c, c, i, j, k, p, i, h
a, a, b, k, k, h, u, q, g
c, a, d, m, g, t, t, r, e
b, c, a, t, j, p, g, q, i
d, b, b, p, t, q, m, f, f
b, b, b, s, j, r, g, p, o
a, b, b, s, s, g, f, g, r
d, b, b, p, m, j, e, r, l
c, a, d, i, g, r, t, q, l
a, c, c, p, u, s, o, h, j
c, c, c, u, s, o, i, o, l
d, c, c, q, k, j, r, l, r
a, d, a, f, s, u, p, f, m
d, b, b, i, s, k, i, f, k
b, a, b, f, u, j, u, p, e
a, a, a, s, p, m, k, f, o
a, c, a, t, l, p, p, f, j
c, c, c, m, s, q, f, t, k
d, a, d, p, u, h, g, m, q
c, b, d, k, g, h, t, p, e
b, b, c, m, q, o, j, r, m
a, d, a, j, l, p, e, g, h
d, a, a, q, h, e, r, i, j
a, d, a, j, m, r, i, i, f
b, b, c, i, p, o, t, h, s
b, a, a, m, o, p, m, j, u
b, a, a, h, u, p, t, j, p
b, a, d, p, k, k, i, k, h
c, c, c, m, s, o, r, k, l
a, a, b, p, s, q, l, e, e
b, a, d, q, k, u, i, t, r
c, c, a, k, f, j, s, h, p
a, c, c, o, j, s, i, t, p
d, b, c, k, k, j, q, p, f
b, b, c, s, i, l, o, i, g
c, c, d, l, f, e, k, s, u
a, c, c, h, q, s, j, h, h
c, c, a, q, f, j, k, s, o
a, d, a, k, o, k, u, g, q
b, c, a, r, r, k, k, f, p
d, d, a, g, o, p, l, h, t
b, a, c, t, h, k, o, k, g
c, c, c, p, t, o, r, o, m
b, a, d, l, s, s, i, r, o
b, b, b, p, k, l, l, s, p
d, a, d, g, u, r, l, j, g
d, b, b, i, t, q, h, j, l
c, c, a, o, f, f, f, s, u
b, b, c, i, f, o, g, l, g
b, b, d, p, m, j, i, q, i
c, c, c, u, s, o, r, p, r
a, d, b, i, t, i, j, m, l
d, d, a, e, l, i, h, r, u
a, d, b, r, k, i, j, i, l
d, d, a, f, f, r, h, t, i
d, a, a, j, f, o, t, q, s
a, c, c, f, h, k, p, s, e
a, c, c, o, q, s, p, f, o
b, c, a, j, k, k, h, f, g
a, a, a, u, l, e, g, g, j
a, c, c, l, t, l, f, g, f
c, c, a, h, f, t, r, s, p
b, a, a, o, u, i, q, o, o
c, c, c, u, s, o, h, e, l
a, c, c, g, h, s, p, u, p
d, b, a, m, f, q, i, f, i
a, d, a, f, e, p, u, f, g
b, d, a, g, q, k, m, f, p
a, c, c, g, j, s, o, u, u
a, c, c, p, q, l, k, g, p
b, b, a, h, q, r, g, s, i
d, a, d, s, u, j, p, m, g
a, d, b, p, k, i, r, p, l
b, b, b, o, k, h, m, p, s
b, b, b, l, r, r, q, q, g
b, d, a, h, g, l, m, r, o
a, a, b, f, j, u, r, r, k
b, a, d, p, l, s, i, k, r
c, c, b, p, f, p, r, t, i
b, b, c, t, h, o, g, t, g
a, a, b, i, g, i, e, p, u
a, c, c, h, k, k, o, i, m
d, a, c, i, m, k, k, m, m
d, a, a, m, i, e, j, r, u
b, b, b, p, g, l, p, g, s
c, d, d, i, h, i, h, e, l
b, a, a, o, u, j, j, j, f
b, b, b, g, r, l, q, e, s
c, a, d, p, o, s, i, t, h
b, d, a, h, k, s, m, m, o
a, a, b, j, i, h, o, l, p
b, c, a, r, r, g, m, e, l
b, b, c, i, f, h, u, l, s
b, d, a, i, i, f, g, o, i
b, c, a, g, f, g, u, e, u
a, d, b, r, q, i, j, p, l
d, b, b, m, p, k, i, j, k
d, a, d, g, u, k, t, k, l
b, b, c, t, h, o, f, r, g
b, b, b, l, r, h, q, s, q
d, c, a, f, l, r, t, f, f
d, a, a, j, l, i, g, s, f
d, a, a, h, o, j, h, h, j
b, d, a, r, g, o, t, o, l
c, c, d, i, f, s, f, s, o
d, b, b, u, t, r, i, f, l
c, a, d, t, o, t, h, u, e
a, d, b, i, f, j, u, i, i
a, c, b, m, h, k, o, s, h
b, a, d, p, e, k, j, l, e
b, a, a, f, u, o, i, o, u
c, a, d, r, k, f, t, p, g
a, d, b, r, t, i, r, i, l
d, c, c, r, s, r, r, s, l
d, b, b, p, f, k, q, j, l
b, c, a, o, q, k, e, f, s
a, a, b, k, k, s, e, g, i
d, b, c, g, k, j, q, r, m
a, b, b, g, o, m, p, s, g
c, b, b, t, t, q, t, j, p
a, c, c, r, h, k, e, h, f
d, d, b, p, j, i, r, p, u
d, a, d, s, u, q, f, p, p
a, d, a, g, l, f, u, g, m
a, c, c, h, j, k, r, u, p
d, b, b, s, f, k, t, j, h
a, c, c, m, j, k, u, f, h
c, c, c, j, s, r, j, s, k
a, d, a, t, e, p, e, g, i
a, d, b, i, k, i, k, o, u
d, b, a, p, s, k, i, f, f
b, b, c, t, j, o, e, m, s
c, d, a, k, f, k, r, s, i
b, b, c, t, m, l, g, l, t
b, d, a, s, m, h, h, g, u
b, b, d, o, r, t, j, j, o
b, d, a, j, g, g, h, i, p
b, a, a, e, p, i, o, f, k
b, b, d, k, e, f, i, f, m
b, b, b, g, g, r, e, g, j
c, b, c, t, g, m, f, m, s
a, b, c, s, f, o, f, r, t
a, a, b, r, s, f, u, f, k
b, d, a, j, i, o, m, g, u
b, b, d, t, e, g, i, f, r
b, b, d, k, e, o, g, s, m
d, b, d, i, k, j, o, s, m
a, a, d, p, o, k, i, p, k
a, a, b, u, g, j, u, f, h
c, d, c, j, s, o, o, p, r
d, b, c, g, m, j, k, s, p
d, d, a, f, l, k, h, f, k
a, c, c, g, h, k, f, g, u
a, d, a, j, e, f, k, f, m
b, d, a, o, p, g, l, o, h
a, a, b, j, l, s, p, r, p
a, a, b, f, i, t, h, u, l
b, b, c, t, e, l, g, u, g
a, a, a, j, e, k, k, i, h
c, c, b, p, f, k, f, s, e
d, b, b, i, s, q, i, f, h
b, c, a, o, f, e, f, s, o
d, b, c, g, k, j, q, r, g
d, d, a, f, k, k, o, g, l
b, a, a, e, q, p, i, o, p
b, b, b, l, r, r, o, q, h
a, c, c, i, t, s, e, u, f
b, b, a, o, f, k, h, f, j
b, b, d, i, s, e, i, q, l
a, a, c, r, s, p, i, q, k
d, b, c, i, k, j, l, r, g
b, b, c, g, q, o, t, e, g
c, a, a, e, o, h, t, f, i
a, a, b, k, m, s, h, f, q
c, c, b, f, s, r, f, p, l
c, c, a, i, f, k, k, t, j
a, d, b, p, k, i, j, p, l
d, a, d, g, u, r, i, t, h
d, a, a, l, i, o, l, i, j
c, b, d, r, g, e, i, j, l
b, b, a, h, s, q, i, t, m
c, d, d, t, j, t, h, u, g
c, b, c, l, s, r, r, s, r
d, b, b, p, f, q, t, f, l
b, b, d, p, e, r, i, q, r
b, b, b, g, k, r, f, p, e
d, a, b, e, t, k, p, f, p
a, a, b, p, m, s, l, g, t
b, c, a, g, j, g, t, f, k
b, a, a, m, p, u, h, f, m
d, b, c, l, m, j, o, p, l
b, c, a, r, i, g, h, f, l
b, a, d, u, k, t, p, p, g
c, c, a, k, f, s, g, s, e
d, b, c, k, k, j, o, s, s
d, b, c, h, m, j, r, q, m
a, d, b, r, t, i, j, q, i
a, c, c, p, j, k, h, s, u
c, c, a, m, f, j, k, s, o
c, b, c, l, h, l, f, j, t
b, b, a, l, q, i, m, f, l
b, d, a, j, r, f, u, f, p
b, a, d, h, g, r, t, k, l
c, a, d, m, k, p, t, e, u
c, c, c, h, s, o, i, l, l
d, d, a, g, e, f, q, f, g
d, b, c, g, m, k, k, p, g
a, d, c, i, j, s, o, g, m
b, b, d, u, f, k, i, p, m
b, d, a, u, h, q, h, o, e
b, b, c, o, s, f, g, s, u
b, b, b, i, m, l, q, g, h
c, c, d, u, s, r, f, s, k
b, a, d, p, t, s, i, t, f
b, b, d, h, j, t, g, q, r
a, d, b, r, e, i, r, o, p
a, c, c, f, h, s, s, g, p
d, a, b, i, p, k, p, f, l
b, a, a, h, q, f, g, o, u
b, a, d, p, k, p, i, u, h
d, b, b, p, t, q, l, f, p
b, d, b, m, u, o, o, o, h
b, a, a, m, p, h, h, o, p
b, d, a, h, p, l, m, t, g
a, c, c, o, q, s, s, t, u
a, c, c, i, j, s, p, i, p
d, b, b, m, t, k, t, f, p
c, d, a, f, u, p, j, k, h
b, b, c, m, m, l, u, q, s
d, b, c, i, j, j, p, l, f
c, c, a, r, f, g, g, f, m
a, d, b, r, i, i, k, e, l
a, c, c, h, j, r, f, s, o
b, c, a, r, q, k, i, e, u
c, c, c, p, s, o, i, s, k
d, a, a, i, o, h, g, i, f
c, c, a, m, f, s, f, s, u
c, b, b, s, f, k, t, f, u
b, b, c, g, s, o, g, u, t
a, b, a, g, o, u, q, g, e
d, a, a, i, o, i, s, r, u
c, b, c, k, m, j, q, r, l
d, a, a, j, j, e, r, t, e
c, a, d, m, p, t, h, e, t
c, c, a, j, f, e, r, s, i
b, d, a, f, g, s, m, t, f
a, a, b, u, i, j, u, l, p
b, a, a, s, p, h, h, r, p
d, d, a, f, q, m, h, l, i
b, c, a, g, j, k, k, f, p
d, b, b, p, s, q, p, j, k
a, a, a, r, l, s, o, j, h
d, b, b, p, f, k, h, f, l
c, c, a, u, f, k, f, s, i
a, d, a, t, l, e, l, h, q
d, d, a, e, l, k, f, l, f
b, c, a, g, j, g, k, f, o
d, a, d, m, s, k, p, m, l
b, d, a, f, t, s, m, o, t
d, c, c, u, s, g, i, o, r
b, d, a, f, k, o, m, p, h
a, a, b, q, m, p, t, t, g
a, a, b, h, s, u, r, j, q
d, b, b, p, u, k, h, j, o
b, b, d, o, g, p, i, q, u
b, a, a, s, p, g, o, o, o
d, d, d, j, h, i, p, g, o
a, c, c, g, j, s, s, s, f
a, c, c, j, j, k, s, e, h
d, d, a, g, g, k, t, m, j
a, d, b, i, h, h, k, i, i
d, a, b, p, i, s, q, q, j
a, a, d, q, e, g, s, e, l
c, d, d, r, k, g, t, e, t
b, c, a, r, f, g, h, f, e
d, b, b, i, s, k, t, f, p
b, d, d, p, s, j, i, q, s
d, b, d, p, m, j, q, l, s
d, b, c, i, m, j, o, s, m
d, d, b, f, t, t, j, e, o
b, c, a, g, f, g, q, f, i
d, b, c, k, k, j, r, l, r
b, d, a, r, o, k, f, g, p
d, a, c, e, f, o, e, l, p
d, a, a, q, i, k, f, r, j
a, c, c, g, s, s, u, f, j
d, b, b, m, p, k, i, f, h
d, b, c, g, k, j, q, p, m
d, b, d, q, u, q, p, p, s
d, b, c, i, l, j, p, r, p
c, c, b, p, s, r, h, i, l
b, b, c, l, g, o, g, u, r
d, b, b, p, p, l, p, j, o
b, b, d, f, f, f, f, q, u
d, d, b, g, l, k, g, i, f
b, c, a, f, i, g, k, f, l
d, b, c, g, k, j, i, l, g
c, c, c, h, s, r, u, u, o
d, d, a, f, f, s, t, o, o
b, b, b, i, p, o, g, g, g
d, b, c, p, t, q, u, i, o
b, a, d, p, t, p, i, l, r
b, a, a, l, r, u, s, j, r
b, c, a, p, q, k, h, f, o
d, a, d, k, u, k, f, f, l
a, a, a, k, e, t, u, f, p
b, b, b, h, r, r, e, e, l
a, c, c, i, h, s, s, i, p
a, a, a, t, r, t, u, o, m
a, c, d, o, s, s, f, s, p
c, b, b, k, f, k, q, p, s
d, d, a, f, u, s, f, j, p
d, a, b, m, o, i, f, s, i
a, d, b, p, u, h, j, o, u
b, d, d, p, t, k, i, q, q
d, a, a, p, s, k, e, m, l
c, a, a, o, q, p, l, f, o
b, a, a, g, u, j, u, q, u
d, a, a, g, u, k, u, g, e
b, a, a, m, h, f, j, j, o
a, c, c, i, j, s, h, t, l
a, a, b, f, s, u, r, l, q
a, c, c, r, t, k, s, g, h
d, a, d, f, u, l, i, k, g
b, d, b, i, g, h, h, o, k
a, b, b, u, s, k, p, f, f
a, c, c, g, j, s, r, t, e
c, a, d, i, o, h, t, q, t
b, d, a, r, p, g, h, f, i
d, b, c, g, k, j, k, s, f
b, d, a, u, i, l, h, t, o
a, a, d, o, k, s, i, l, k
b, b, c, i, i, k, u, p, k
a, c, c, p, q, s, j, s, g
a, a, a, u, q, p, g, o, k
a, d, a, r, t, i, l, u, j
d, a, a, r, i, h, k, r, u
d, b, b, i, p, k, h, f, f
d, b, a, m, i, o, g, q, j
d, a, a, l, k, o, r, r, f
c, c, a, p, f, t, f, s, i
a, d, a, k, h, t, p, i, t
a, d, b, i, r, i, l, o, m
c, c, c, j, s, r, h, g, k
d, b, c, k, k, j, j, p, i
a, c, c, g, h, t, e, f, h
b, b, d, t, e, q, g, s, u
a, d, a, i, l, p, l, g, f
a, b, d, t, s, f, i, q, u
b, a, a, u, q, o, k, j, m
c, a, c, k, o, g, p, f, i
b, b, c, t, g, l, g, t, g
a, d, b, p, t, i, k, o, i
c, d, c, g, s, o, o, t, k
b, c, d, g, s, t, j, t, u
c, b, c, g, k, j, i, p, s
b, b, c, t, g, l, e, u, s
b, a, d, f, k, i, u, u, l
b, b, a, t, r, o, i, r, r
b, b, b, l, q, o, g, e, q
d, b, b, u, s, q, q, j, l
b, a, a, g, q, u, j, e, s
a, d, a, i, e, j, k, f, q
b, a, a, t, q, i, e, q, k
b, b, c, o, q, t, h, t, r
d, d, b, f, k, t, h, o, l
b, c, a, g, j, l, h, f, o
d, b, d, g, u, s, j, g, l
a, c, c, q, j, k, j, i, h
a, c, a, j, l, s, h, j, m
d, a, d, h, f, o, g, q, q
c, a, d, u, m, h, o, o, l
c, c, c, g, s, r, o, e, r
d, b, c, p, k, j, i, r, s
c, a, d, k, o, s, m, p, t
b, a, d, p, o, j, i, q, l
d, b, c, i, k, i, q, r, f
c, a, d, h, m, l, h, f, i
b, d, a, g, o, r, m, t, e
b, a, d, p, t, s, i, l, i
a, d, b, r, u, i, j, p, m
c, c, a, m, f, l, k, s, k
d, a, d, r, e, k, t, g, s
c, c, c, p, s, h, o, u, r
d, b, b, p, f, q, h, f, k
c, c, c, h, s, o, j, e, r
b, c, a, o, r, g, k, f, e
c, c, c, t, s, o, r, p, k
c, c, c, e, s, g, s, l, k
b, b, a, o, i, k, g, f, e
b, a, a, f, s, t, s, o, m
a, c, c, o, t, k, e, u, j
a, d, b, p, f, h, t, e, i
b, b, c, i, t, o, e, k, t
c, d, d, k, j, u, u, r, l
b, a, d, p, t, k, i, k, r
b, a, b, f, g, l, p, e, l
b, d, a, r, o, q, m, g, t
c, c, a, g, q, k, u, f, h
a, d, a, t, r, e, p, j, g
b, b, a, l, l, t, u, p, g
b, b, d, i, i, t, i, t, u
a, d, a, g, r, s, u, g, o
c, c, c, t, s, r, u, t, l
c, a, d, p, u, j, i, k, h
d, c, c, i, k, j, j, s, g
b, b, c, g, j, m, s, e, g
b, b, b, r, l, h, e, s, p
b, c, c, f, q, s, o, p, j
c, d, a, f, s, p, o, l, h
d, a, d, t, i, f, u, h, e
b, d, a, h, m, h, m, t, t
b, c, a, j, f, g, h, f, p
d, b, c, p, m, j, o, r, l
a, a, b, u, i, t, k, t, p
a, b, b, i, o, r, f, g, t
a, a, b, q, m, r, l, s, k
b, b, d, h, k, i, u, r, l
b, c, a, i, q, k, m, f, o
d, a, d, h, u, i, j, t, h
d, a, d, r, f, h, u, m, p
d, a, a, e, l, j, r, m, j
d, b, b, i, u, k, h, f, f
b, b, d, k, u, t, i, s, l
c, a, d, o, k, t, t, u, m
d, a, d, p, u, m, p, q, p
b, d, b, h, m, g, o, r, p
b, d, a, k, h, j, l, j, m
d, a, a, j, j, u, l, g, j
d, b, c, g, k, j, o, t, s
d, c, a, g, t, m, l, l, o
c, c, c, u, s, r, j, q, k
a, c, a, f, h, j, k, g, j
d, d, a, f, g, u, j, t, o
a, d, b, r, f, j, r, o, p
a, c, c, l, h, k, f, u, j
d, d, a, g, q, k, f, e, l
c, c, c, u, s, o, i, k, k
c, c, a, s, f, i, f, h, f
b, d, a, l, r, i, o, j, o
d, d, a, f, f, r, i, g, f
d, d, a, f, h, u, l, o, k
d, a, a, p, h, s, l, o, f
c, c, c, q, s, o, h, k, r
a, a, b, p, m, h, q, h, q
b, c, a, r, r, g, r, f, g
d, b, b, t, t, q, h, f, o
b, d, a, s, h, h, m, g, t
a, d, a, g, r, j, p, i, m
a, d, b, r, r, i, k, i, u
b, b, c, t, g, l, s, h, g
a, d, c, i, p, k, o, t, m
a, c, c, f, j, s, i, h, l
b, d, a, i, t, g, m, t, o
b, b, d, h, j, q, g, r, s
b, b, d, o, q, f, i, r, r
c, c, a, u, g, u, e, g, k
a, a, b, q, m, u, r, t, p
b, b, a, h, p, t, i, s, j
a, c, c, j, r, k, s, f, f
b, b, d, h, q, s, h, f, m
d, b, b, s, s, k, p, f, m
d, b, c, g, l, j, o, r, r
a, c, c, u, h, s, o, s, f
d, d, a, f, o, h, o, o, i
b, a, a, g, u, i, e, f, k
d, d, a, h, i, r, h, g, j
d, a, d, e, u, g, e, j, l
b, b, b, g, k, u, m, p, r
b, b, b, i, e, e, p, g, g
d, b, b, i, t, l, m, f, p
a, a, b, j, i, j, l, h, e
a, c, c, o, i, j, q, u, e
d, a, a, g, l, f, r, t, j
b, d, a, r, o, l, m, o, o
a, c, c, o, s, s, s, u, h
c, c, c, m, s, g, u, t, r
a, a, b, p, o, u, h, f, q
a, a, b, l, g, p, e, h, e
d, d, d, i, f, s, t, g, q
d, b, b, s, t, q, i, f, k
c, c, a, g, f, k, f, s, i
c, c, a, r, f, i, f, g, q
c, c, a, j, f, l, r, t, u
a, a, b, k, i, h, l, j, k
d, b, c, p, l, j, i, l, i
d, a, b, f, h, e, l, q, u
a, d, d, j, l, j, i, i, p
b, c, c, i, h, k, t, i, h
b, a, a, m, u, o, o, o, h
a, d, a, f, l, e, o, g, t
d, a, a, r, i, j, r, r, e
b, b, b, i, u, m, e, p, t
b, c, c, f, h, f, g, f, l
d, d, a, f, g, e, f, o, o
b, a, b, h, h, p, u, h, h
c, a, d, k, k, r, u, r, i
b, d, a, h, o, m, h, p, t
a, a, b, h, i, j, o, s, h
b, a, d, f, j, p, j, f, l
b, d, a, s, g, o, m, f, i
b, d, a, e, r, o, t, h, g
b, d, a, r, m, r, m, i, u
c, b, c, i, m, j, q, r, p
b, b, d, s, h, t, i, f, u
c, c, a, j, f, h, f, s, p
b, d, a, r, i, f, m, t, u
a, c, c, m, t, l, o, s, p
b, b, d, h, q, q, i, f, s
b, d, a, e, p, f, m, o, p
a, c, c, q, j, s, f, i, h
a, c, c, p, h, k, e, i, p
d, a, d, r, f, q, s, k, h
d, a, a, r, i, u, l, i, j
a, d, b, r, i, j, t, i, u
b, a, a, l, p, r, o, o, l
b, b, d, e, q, s, h, j, i
b, d, a, i, r, j, s, f, p
b, d, a, h, p, f, i, t, o
a, b, d, k, t, p, g, r, u
a, c, b, i, u, s, r, t, j
b, a, d, p, e, j, i, p, h
c, c, c, j, s, o, u, h, k
b, d, a, h, u, r, h, r, g
c, c, c, p, s, r, i, s, r
b, b, d, u, e, g, h, r, i
d, a, a, r, h, i, k, l, u
d, d, a, f, k, r, j, o, j
b, b, a, m, s, e, g, t, o
d, c, a, m, f, j, r, s, j
b, d, a, h, f, m, h, t, m
d, a, d, k, r, h, g, i, e
c, a, d, u, j, s, o, r, i
b, b, c, l, g, l, o, t, g
a, a, c, s, m, j, q, j, g
b, a, a, m, p, t, t, f, i
a, a, b, l, l, p, o, g, g
a, a, b, q, m, t, m, j, g
a, c, c, j, h, k, o, t, l
b, d, b, s, k, g, t, s, l
a, c, c, r, h, k, p, h, j
b, c, a, o, q, f, o, e, o
c, c, c, f, s, o, o, k, r
c, a, d, o, k, t, h, r, m
a, c, c, g, j, k, o, u, l
d, a, a, f, q, e, l, o, f
c, a, d, m, j, u, h, r, i
b, a, a, f, p, j, u, q, s
a, c, c, p, g, k, p, m, u
c, c, c, u, s, r, j, o, k
b, a, b, f, t, u, t, s, f
d, d, a, f, u, o, f, t, o
b, b, c, t, f, o, u, u, g
d, d, a, s, e, j, p, i, h
a, c, c, p, j, s, j, u, p
b, c, c, g, s, g, o, s, s
a, d, a, f, i, o, m, t, p
c, d, d, e, k, r, o, e, m
b, b, d, t, r, f, i, f, l
a, b, b, p, h, s, k, u, g
b, b, d, i, e, o, g, j, m
c, a, d, m, o, f, o, p, t
a, c, d, g, q, t, p, g, f
a, a, c, s, p, p, s, l, e
d, b, b, s, p, k, g, k, f
b, b, c, l, u, o, u, u, t
a, d, b, r, t, i, q, q, i
d, c, c, u, s, r, j, g, l
a, a, c, e, k, f, e, r, t
d, d, a, f, k, s, o, f, h
c, c, c, o, s, g, o, s, l
c, d, c, o, s, o, u, e, r
a, d, b, s, t, i, k, t, m
