% continuousInputs: false
% addNoisyInputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% numOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputs = 3
% numOutputVectors = 20
@RELATION 'synthetic_data: -c -3 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h}
@ATTRIBUTE class2 {e, f, g, h}
@ATTRIBUTE class3 {e, f, g, h}
@DATA
b, a, d, h, f, g
c, a, d, h, f, f
a, c, d, h, e, f
b, b, a, h, e, f
d, b, a, h, f, g
a, a, c, h, e, f
c, c, b, h, g, h
c, c, b, h, g, h
d, c, a, g, e, f
c, d, c, g, e, g
c, d, d, g, h, g
c, a, c, g, h, g
a, c, d, h, e, e
d, d, b, f, e, f
a, c, b, e, f, h
d, b, a, g, e, f
c, b, a, g, e, f
a, c, d, h, e, f
b, d, c, h, f, g
a, a, d, h, e, f
a, b, a, g, e, f
a, c, d, h, e, f
a, b, c, g, e, g
a, c, d, h, e, f
d, b, a, g, e, f
c, a, b, h, h, g
b, d, d, h, f, h
b, a, b, h, h, f
a, d, c, h, h, h
c, c, b, h, g, h
d, b, d, h, f, g
d, a, a, g, e, f
a, d, c, h, f, h
a, d, c, h, h, e
a, c, d, h, e, f
b, c, d, h, f, g
c, a, b, g, e, f
a, b, c, h, g, h
a, b, c, h, g, g
a, c, c, h, e, f
d, d, b, g, f, e
b, b, a, h, e, f
a, c, d, e, e, f
d, b, a, g, e, g
c, c, b, e, h, h
a, b, c, h, g, h
d, a, d, h, e, h
a, b, c, h, g, h
b, d, b, g, h, f
b, c, d, h, e, f
b, d, d, h, f, g
b, c, b, h, g, h
b, b, a, h, e, f
b, d, d, g, f, g
c, b, d, f, f, g
c, d, c, h, g, g
b, a, d, g, e, f
a, b, d, f, f, g
c, a, b, e, f, h
c, d, b, g, e, f
c, a, d, h, e, g
d, b, a, g, e, f
d, b, a, g, e, e
d, a, d, h, f, g
d, a, b, g, e, f
a, a, c, g, e, f
c, a, b, e, f, h
a, d, c, e, h, h
d, b, a, g, e, f
a, a, c, g, e, f
a, c, d, h, f, f
a, d, c, e, g, h
a, c, d, h, e, f
a, c, d, h, e, f
a, d, c, e, h, h
d, d, b, g, e, f
a, b, c, g, e, h
d, d, b, g, h, f
d, b, a, g, e, f
b, d, b, g, e, f
b, a, d, f, h, g
a, b, c, g, e, g
a, d, c, e, g, h
a, c, d, h, e, f
c, d, b, g, e, f
a, c, d, h, e, f
c, b, c, f, f, h
b, b, a, h, e, f
b, b, a, h, e, f
b, b, a, g, e, f
c, c, d, h, f, g
a, d, c, h, h, h
c, b, d, f, f, g
a, d, c, h, h, h
a, c, d, h, e, f
a, a, c, g, f, f
b, b, a, h, e, f
a, b, c, g, e, e
a, d, c, e, h, h
b, b, d, f, f, g
d, a, d, h, f, g
a, c, d, h, e, f
a, d, c, h, h, h
a, d, c, e, h, h
c, b, a, g, e, f
a, a, c, e, h, h
c, a, b, h, h, g
a, c, d, h, e, f
d, b, d, g, h, g
a, c, d, h, f, f
a, d, c, h, h, h
b, a, a, h, e, f
d, b, d, h, e, g
a, d, c, h, h, h
a, b, c, h, g, h
d, c, b, e, h, h
c, b, a, h, f, h
c, a, b, e, h, g
a, b, b, g, e, g
c, b, d, g, e, f
d, c, a, g, e, e
c, d, c, g, e, g
a, c, d, h, e, f
a, b, c, g, e, g
d, a, d, e, h, g
b, a, d, h, f, g
c, b, d, g, e, e
d, c, b, e, h, h
a, c, d, h, e, f
d, d, b, g, e, f
d, b, a, g, e, f
a, d, c, e, h, h
d, a, d, e, h, g
a, a, c, g, e, f
b, c, d, g, e, f
c, c, b, e, f, h
c, a, b, h, h, f
b, b, d, h, e, f
c, b, d, g, e, h
b, d, b, g, e, f
d, b, a, g, e, f
d, c, c, e, h, h
a, c, d, h, h, f
c, a, d, g, h, g
a, a, c, e, h, h
d, d, b, g, e, f
c, a, a, h, f, g
d, b, a, g, e, f
b, d, d, h, f, g
b, b, c, f, f, g
d, a, d, h, f, g
a, a, c, g, e, f
b, d, d, h, f, g
a, a, d, g, e, f
b, d, b, g, e, f
d, d, c, h, h, h
b, b, d, g, e, f
a, d, c, e, h, h
c, a, b, e, f, h
a, a, c, h, g, h
c, b, b, h, h, g
c, a, d, g, h, g
c, c, c, h, f, g
c, b, a, g, e, f
c, a, d, g, e, f
c, a, b, e, f, h
b, b, d, g, f, g
a, c, d, e, e, f
d, d, b, g, e, f
d, c, b, e, h, h
d, d, b, g, e, g
c, a, d, h, e, f
c, c, b, h, g, h
a, d, c, e, h, e
d, b, a, g, e, f
a, d, c, h, e, h
d, b, a, g, e, g
a, d, c, h, h, e
a, d, c, g, h, h
a, c, d, h, e, f
d, b, a, g, e, f
b, b, a, h, e, f
c, d, c, g, e, g
d, d, b, g, e, f
a, d, b, g, e, f
b, c, d, g, e, f
b, b, d, g, e, g
d, b, a, g, e, f
d, b, b, e, h, h
c, d, c, h, f, g
a, b, a, h, e, f
d, b, a, g, e, f
a, b, c, g, e, g
b, b, a, h, f, g
b, a, a, h, f, f
a, a, d, g, e, f
a, b, c, h, g, h
c, d, c, h, f, g
d, c, b, e, h, h
c, a, b, h, h, g
c, a, b, e, f, h
c, b, c, h, f, h
c, d, c, h, f, g
a, a, c, g, e, f
a, b, c, f, e, g
d, d, b, g, h, f
a, c, a, h, f, e
c, c, b, e, f, h
a, d, d, h, g, g
c, d, c, g, e, g
d, b, a, g, e, f
c, a, b, h, h, g
d, b, a, g, e, f
a, b, d, h, g, h
c, b, d, h, f, g
d, d, b, e, h, h
a, c, d, h, e, f
c, b, d, g, f, e
a, d, b, e, h, h
c, a, b, h, h, g
a, b, c, h, f, h
c, d, c, h, f, g
b, b, d, h, e, g
c, c, b, h, g, h
b, c, b, h, g, h
a, b, d, h, g, h
d, c, b, e, h, h
b, d, b, g, e, e
b, b, d, g, e, f
d, b, a, g, e, e
b, d, d, h, e, g
c, d, b, h, f, h
a, d, c, h, e, h
d, a, d, h, f, g
c, a, b, h, h, g
d, a, d, h, f, g
a, d, d, e, h, h
b, d, b, g, e, f
d, b, a, g, e, f
d, d, a, g, e, f
c, a, d, h, h, g
a, d, c, h, h, h
c, a, b, e, f, h
a, c, d, h, e, f
b, b, d, f, e, g
a, d, c, e, h, h
b, d, d, h, f, g
c, c, b, h, g, h
d, c, d, h, e, f
b, a, a, g, h, g
d, c, d, h, e, f
b, b, a, g, e, f
d, a, d, h, f, f
c, a, d, g, g, g
a, c, d, h, e, f
b, b, d, g, e, f
b, b, d, f, f, h
c, a, c, h, f, g
c, a, d, f, h, g
d, c, b, e, f, h
d, d, d, h, f, g
a, c, d, h, e, f
c, c, b, e, f, h
a, b, c, h, g, h
d, c, a, g, e, f
b, b, a, h, e, f
a, b, c, h, h, h
a, a, c, g, e, f
d, d, b, h, e, f
c, d, c, h, f, g
d, a, d, g, h, g
a, d, c, e, e, h
a, d, c, h, h, h
a, a, c, g, e, f
a, d, c, e, h, h
b, d, b, g, e, f
a, c, d, h, e, g
b, d, d, h, g, g
c, a, d, h, e, f
a, c, d, h, e, f
d, b, a, g, h, f
c, a, b, e, f, h
a, c, d, h, e, f
c, a, d, g, h, g
b, d, d, h, f, g
b, b, c, f, f, g
b, d, b, g, e, f
a, b, c, h, g, e
c, c, b, h, g, h
a, d, c, e, h, h
c, c, b, h, g, h
c, c, b, h, e, h
a, d, c, e, g, h
a, c, d, h, e, f
d, b, a, g, e, f
b, b, a, h, e, f
d, a, b, h, f, h
d, b, a, g, e, f
c, a, b, h, h, g
d, a, b, g, e, e
a, d, d, h, e, f
a, b, c, g, e, g
c, b, d, g, g, g
a, b, c, g, e, g
b, c, d, h, e, g
b, d, d, h, f, g
a, c, d, g, f, f
c, a, d, g, h, g
d, a, d, h, f, g
d, d, a, g, e, f
a, a, c, g, e, f
a, c, c, h, e, g
a, c, c, h, e, f
b, b, d, h, e, f
b, b, a, g, h, f
c, d, b, h, g, h
a, d, c, e, g, g
b, a, b, g, e, f
c, d, c, h, f, g
d, d, b, g, e, e
d, b, a, g, e, f
c, a, d, h, e, f
b, b, d, g, h, f
a, c, d, h, e, f
c, a, d, g, h, g
b, b, c, g, e, h
c, d, c, g, e, h
b, c, d, h, e, f
b, d, b, g, e, f
a, c, d, h, e, f
b, c, d, g, e, e
a, d, d, h, g, h
a, a, c, g, e, f
d, b, a, g, e, f
a, a, c, g, e, g
c, b, d, h, f, g
a, a, c, g, e, f
d, c, b, e, h, h
a, c, d, h, e, f
a, c, d, h, e, g
a, c, d, e, e, f
c, a, d, g, h, g
a, b, c, h, g, h
c, b, b, h, h, h
d, b, a, g, e, f
a, c, d, h, e, f
d, c, b, h, h, h
d, b, a, g, e, f
a, d, c, h, h, h
a, b, d, g, e, g
b, b, a, h, f, g
a, d, c, h, h, h
b, d, d, h, f, g
a, a, a, g, e, f
a, d, c, h, e, e
d, b, c, h, g, h
c, c, b, h, g, h
c, b, d, h, f, g
c, d, c, g, e, g
a, d, c, e, h, h
c, b, d, g, e, e
a, d, c, e, h, h
c, a, b, h, h, g
d, b, a, h, e, f
a, a, b, g, e, f
b, d, c, g, e, g
a, c, d, h, e, f
b, b, d, g, e, f
c, b, d, h, f, h
b, d, b, g, h, f
c, d, c, g, e, g
a, c, c, e, h, h
b, b, a, g, f, f
c, a, d, e, e, f
d, a, b, g, h, f
c, a, d, h, f, g
c, b, d, g, e, e
d, b, a, g, e, f
d, a, d, e, f, g
c, c, b, h, g, h
b, b, d, g, e, f
d, a, d, h, g, g
c, a, b, e, h, g
a, b, a, h, e, f
d, a, d, h, f, g
c, b, d, g, e, e
d, a, d, h, f, g
c, d, c, h, f, f
b, b, d, f, f, g
a, c, d, g, e, f
d, b, a, g, e, f
d, d, b, h, e, f
b, d, d, e, h, g
d, a, d, h, f, h
b, d, b, g, e, f
a, c, c, e, h, h
b, d, b, g, e, f
c, a, b, e, f, h
a, a, c, g, h, f
d, b, a, g, f, e
c, a, d, g, h, f
d, a, d, h, f, f
b, b, d, g, e, f
c, d, c, h, f, g
d, b, a, g, f, f
b, b, a, g, e, f
c, b, d, g, e, e
d, d, b, g, e, f
a, d, c, h, h, g
a, c, d, h, e, f
c, d, c, h, f, g
d, a, d, h, f, g
a, d, c, h, h, h
d, b, a, f, e, g
c, c, d, h, f, g
c, d, c, g, f, g
b, b, a, g, e, f
d, c, b, e, h, h
d, d, a, g, e, e
a, c, d, h, e, f
b, d, b, g, e, f
a, c, d, h, e, f
a, d, d, e, h, e
c, a, b, e, f, h
b, c, a, h, e, g
c, a, d, g, h, g
b, d, b, g, e, f
c, a, b, e, f, h
c, a, d, h, e, f
a, c, d, h, e, f
d, d, b, g, e, f
c, a, a, g, h, g
d, c, b, e, h, h
d, b, a, g, e, f
a, a, d, g, e, f
a, b, c, h, g, h
a, c, d, h, e, f
a, b, c, h, g, h
d, b, a, g, e, f
b, d, d, h, f, g
c, c, b, h, g, h
c, a, d, g, h, g
c, b, d, g, f, e
b, b, d, f, f, g
c, c, b, h, g, h
a, d, c, e, h, e
d, b, a, f, e, f
a, b, c, h, g, h
c, b, d, g, e, e
c, a, b, h, h, g
c, d, c, h, f, f
d, d, b, f, e, f
c, d, c, h, f, g
a, a, c, g, e, f
a, c, d, h, e, f
b, b, d, f, g, g
a, c, d, h, e, f
b, c, b, g, e, f
d, c, b, e, h, h
c, b, d, h, f, h
d, d, b, g, e, f
b, b, a, h, f, g
d, c, b, e, h, g
a, c, a, h, e, f
c, d, c, g, e, g
c, b, d, h, f, h
b, b, d, g, e, f
c, c, b, h, g, h
d, b, a, g, e, f
a, c, d, h, e, f
c, d, c, g, e, g
c, a, a, h, e, f
d, a, d, h, f, h
c, b, d, g, e, e
a, c, d, h, e, f
d, c, b, e, h, h
a, b, c, h, g, h
d, c, b, e, h, h
a, c, d, h, e, f
a, a, c, e, h, h
a, c, c, e, g, h
b, b, c, g, e, f
b, b, a, g, e, f
d, a, d, h, f, g
d, b, c, h, g, h
d, c, b, e, h, h
c, a, d, h, e, e
b, b, a, g, e, f
b, d, d, h, h, g
b, b, d, f, f, g
b, a, d, e, f, g
d, d, b, g, e, f
c, c, b, h, h, h
b, d, b, g, e, f
a, c, d, h, e, e
c, d, c, h, f, g
c, c, b, h, g, h
d, c, b, h, g, h
a, a, c, g, e, f
a, b, d, h, h, g
b, d, b, g, e, f
d, c, b, e, h, h
c, b, d, h, f, g
b, d, d, h, f, g
b, d, b, g, e, f
c, c, b, e, g, h
c, a, b, h, h, g
c, d, c, h, e, g
c, b, d, g, e, e
b, b, d, h, e, g
d, c, b, e, h, h
b, b, d, f, f, f
a, d, b, f, h, g
d, a, d, h, f, g
b, c, b, h, g, h
a, b, a, g, e, f
a, d, c, e, h, h
a, a, c, g, e, f
c, c, b, h, g, h
c, c, b, h, g, h
a, c, d, h, e, g
c, d, b, e, g, h
b, d, b, g, e, f
d, b, a, g, e, f
c, a, b, e, f, h
c, b, d, f, g, g
b, d, d, h, f, g
a, d, c, e, e, h
a, c, d, h, e, f
a, c, d, h, e, f
a, c, d, h, f, f
d, b, a, g, e, f
a, b, c, h, g, h
c, c, b, e, f, h
d, b, a, g, e, f
a, b, c, g, e, g
a, d, c, h, h, h
a, a, d, e, f, g
a, c, d, h, e, f
a, c, d, h, e, g
b, b, d, f, f, g
b, b, b, g, e, f
c, a, d, g, h, h
a, d, d, e, h, h
d, a, d, h, f, f
a, d, d, h, e, f
a, b, c, h, g, h
b, b, d, g, f, g
c, d, c, h, e, g
a, c, d, g, e, f
a, d, c, g, e, f
b, d, d, e, g, h
a, a, c, f, h, h
b, b, b, e, f, h
b, d, d, h, f, g
a, d, c, h, g, h
a, c, d, h, e, f
b, d, c, h, f, g
c, b, d, f, f, h
b, b, d, g, e, f
c, c, b, e, g, h
a, c, c, h, h, h
d, c, b, e, h, h
b, b, d, g, e, f
c, d, b, h, h, g
b, b, d, g, f, f
a, a, c, g, e, f
d, d, c, h, h, h
b, b, d, g, e, f
c, a, d, g, h, g
b, d, d, h, f, g
d, c, b, e, h, h
b, d, c, h, f, g
c, b, d, g, e, e
a, c, d, h, e, f
d, b, b, g, e, f
b, c, d, h, e, f
b, b, a, e, f, g
d, b, a, g, e, f
a, b, c, g, e, g
d, d, b, g, e, h
c, a, d, g, h, g
c, b, d, h, e, f
a, b, d, g, e, f
c, d, b, e, f, h
d, d, b, g, e, f
c, d, c, h, f, g
a, c, d, h, e, f
c, a, d, h, e, f
a, b, c, h, g, g
a, b, c, h, g, h
c, c, b, h, g, h
d, a, c, e, g, g
d, c, b, e, h, h
d, a, a, g, e, f
d, b, a, g, e, f
b, d, b, f, e, f
b, d, d, h, f, g
c, b, a, g, e, f
a, d, c, h, h, h
d, b, a, g, e, f
d, d, a, g, e, f
b, b, d, g, e, f
d, b, d, e, f, g
a, b, c, h, g, h
d, a, a, g, e, f
a, a, c, g, h, f
c, a, b, h, h, g
d, d, c, h, f, g
c, a, d, g, h, g
a, d, c, e, h, g
a, c, c, e, h, h
d, c, b, e, f, h
c, d, c, e, h, h
d, a, d, h, f, g
c, a, d, g, h, f
d, a, d, g, f, f
a, b, c, g, e, g
a, d, c, h, h, h
b, d, b, g, e, f
b, c, b, g, e, f
d, d, c, h, f, g
d, a, d, g, h, g
c, c, b, e, h, h
c, a, b, h, h, g
a, a, c, g, e, f
b, d, d, h, g, g
d, b, a, g, e, f
b, d, d, h, f, g
b, a, d, g, e, f
a, b, c, h, g, h
b, c, a, h, e, f
a, b, c, e, g, h
a, c, d, h, e, f
d, d, b, g, e, f
b, a, d, h, h, g
a, d, d, e, h, g
d, b, a, g, e, f
c, d, c, g, e, g
d, c, d, h, e, f
c, b, d, g, e, e
b, b, a, h, e, f
a, c, d, h, e, f
c, d, c, h, f, g
d, d, c, g, e, f
d, b, a, g, e, f
c, d, b, g, e, f
a, c, d, h, e, f
a, c, d, h, e, f
b, b, a, h, e, f
c, d, d, g, h, g
d, b, a, g, e, g
d, a, d, h, f, f
c, a, b, h, h, g
c, d, c, h, f, g
b, b, a, h, e, f
a, b, d, g, e, f
a, a, c, g, e, f
b, d, d, e, h, g
d, a, c, g, e, g
c, c, b, h, g, h
d, c, b, e, h, h
b, b, d, g, e, f
d, a, d, h, g, h
c, a, a, g, h, f
b, d, b, f, e, f
b, b, a, h, f, g
c, a, a, h, h, g
d, b, a, g, h, f
b, a, d, h, e, f
b, d, b, g, e, f
c, a, b, h, h, g
a, c, d, h, e, f
a, d, c, e, h, h
c, c, b, h, e, e
c, a, b, h, h, g
c, d, c, g, e, g
b, c, a, h, e, f
c, c, b, e, f, h
d, c, c, e, h, e
a, c, b, e, h, h
a, d, c, f, h, h
c, a, b, e, g, h
c, c, b, h, g, h
d, c, b, e, f, h
c, a, c, e, f, h
c, c, b, h, g, h
b, b, a, h, f, h
d, d, b, e, h, h
b, b, d, h, h, f
d, a, d, h, f, g
d, b, a, g, e, f
a, d, c, e, h, h
c, c, b, h, g, h
b, d, a, h, f, g
a, c, d, h, e, f
c, a, d, h, h, g
a, d, c, h, h, h
d, b, a, g, e, f
d, d, b, g, e, f
b, d, c, g, e, g
d, a, c, g, e, e
c, d, c, g, e, g
a, a, c, h, e, f
b, d, b, g, e, f
b, b, d, g, e, f
b, b, a, f, e, f
a, a, c, g, e, f
b, b, a, h, e, f
d, c, a, g, e, f
d, b, a, g, e, f
b, d, a, h, f, g
b, b, d, g, e, f
d, b, a, g, e, g
a, a, c, g, e, f
a, c, b, e, h, h
c, d, c, h, f, g
d, c, b, e, h, h
a, b, c, e, g, h
c, d, c, g, e, f
a, b, c, h, g, e
b, b, d, f, f, g
b, b, d, g, e, f
b, a, c, h, h, h
a, d, c, e, h, h
a, d, c, h, h, g
d, a, d, g, f, g
c, b, d, e, f, g
a, a, c, g, e, f
c, d, c, g, e, g
b, a, b, g, e, f
d, b, a, g, e, f
a, d, c, h, h, h
b, b, d, f, f, g
b, b, a, g, e, f
d, d, c, h, h, h
d, d, b, g, e, f
d, b, a, g, e, f
d, d, b, g, e, f
d, d, b, g, e, f
d, c, b, g, e, f
a, c, d, h, e, f
d, c, b, e, h, h
b, b, c, f, g, g
b, d, d, h, h, g
d, b, d, h, f, g
a, c, d, h, e, f
b, b, d, f, e, f
b, d, d, h, g, g
a, c, d, h, e, f
d, c, b, e, h, h
a, c, d, h, e, f
a, d, c, h, h, h
d, b, a, g, e, f
b, b, c, h, g, h
d, d, b, g, e, f
b, d, d, h, f, g
d, c, b, e, h, h
c, a, b, e, f, h
a, d, c, h, h, h
d, a, d, h, f, g
d, b, a, g, e, f
b, b, b, g, e, f
b, b, d, f, f, g
a, d, c, e, h, h
b, d, d, h, f, g
a, d, b, e, h, h
b, b, d, f, f, g
d, b, a, g, e, f
b, b, d, f, f, f
b, d, d, e, e, g
c, d, b, g, e, f
c, b, d, g, e, e
d, b, a, g, e, f
a, c, d, h, e, f
d, b, c, g, e, g
d, d, b, g, e, f
a, d, c, e, g, h
d, c, a, g, e, f
d, d, d, h, e, g
a, c, b, g, e, f
c, d, c, g, e, g
a, d, c, g, e, h
a, d, d, h, h, f
a, a, c, g, e, g
d, a, d, h, f, g
d, a, c, h, f, g
c, a, a, g, h, g
c, a, d, g, g, g
c, a, d, h, e, f
a, d, c, h, h, h
c, a, d, g, h, g
d, b, d, g, e, f
a, d, d, h, h, h
b, b, a, e, e, f
d, b, a, g, e, f
a, c, d, h, e, f
a, a, a, g, e, f
b, b, a, h, e, f
b, d, b, f, e, f
d, a, d, g, f, g
d, d, b, f, e, f
c, a, b, h, h, g
b, b, d, f, f, g
c, a, b, e, f, h
d, a, d, e, h, g
a, d, c, e, h, h
a, c, d, h, e, f
d, a, c, h, f, g
b, b, d, h, e, f
a, c, d, h, e, f
d, b, a, f, e, f
c, d, c, h, f, g
d, c, b, e, h, h
b, b, a, h, e, f
b, a, b, h, h, g
a, d, c, e, h, h
b, d, d, h, f, g
a, c, d, h, e, e
c, b, d, g, e, e
c, d, c, h, f, g
d, d, b, e, h, h
a, a, c, g, e, f
a, d, c, h, h, h
c, a, b, e, f, h
c, a, d, g, h, g
a, b, d, g, h, f
c, a, b, e, f, h
a, d, c, e, e, h
d, c, b, e, h, h
c, d, c, h, f, g
d, c, b, g, e, g
d, b, a, g, e, f
a, b, c, h, g, h
d, a, d, h, f, g
b, d, b, g, e, f
b, d, c, h, h, h
c, d, c, h, f, g
c, c, b, h, g, h
a, d, b, g, e, g
b, b, d, g, e, f
b, d, b, g, e, f
d, d, b, g, e, e
c, d, c, g, e, g
a, d, c, e, h, h
b, d, d, h, f, g
d, a, a, h, f, g
a, c, d, h, e, f
c, a, d, h, e, g
b, d, b, g, e, f
a, a, c, g, e, f
c, a, d, g, e, f
c, a, b, e, f, h
b, d, d, h, f, g
d, c, b, e, h, h
c, a, d, g, h, g
d, a, d, g, h, g
d, b, b, g, e, g
c, a, d, h, e, f
c, b, d, h, f, g
b, b, d, g, e, f
b, d, b, g, e, f
d, a, c, e, e, h
d, b, a, g, e, f
c, c, a, h, g, h
a, c, d, h, e, f
d, d, d, g, h, g
a, c, d, h, e, f
a, c, c, h, h, h
c, d, b, g, e, f
b, b, d, f, f, g
c, c, b, h, g, h
d, b, a, g, e, f
d, c, b, f, h, h
a, d, c, h, h, h
c, b, d, f, e, e
c, d, c, g, h, g
a, d, c, e, h, h
a, b, c, h, f, h
d, a, d, h, f, g
c, b, d, g, e, e
b, c, d, e, f, g
a, b, c, h, g, e
a, b, c, h, g, h
c, b, b, h, g, h
a, b, c, h, g, h
c, a, d, h, e, f
a, d, c, e, h, h
b, d, b, h, e, g
b, b, d, g, e, g
d, d, b, g, e, e
d, b, d, g, e, f
b, d, d, h, f, g
a, b, c, h, g, h
c, a, b, e, g, h
c, b, d, g, e, e
a, d, c, e, h, h
d, b, a, f, e, f
a, b, a, g, e, f
b, d, b, g, e, f
b, b, a, g, e, f
d, b, c, e, g, h
a, c, d, h, e, f
b, b, d, f, f, f
b, b, d, g, e, f
c, b, d, f, f, g
d, a, d, h, f, g
a, d, c, h, g, h
d, d, c, e, e, h
c, c, b, h, g, h
a, d, c, e, h, h
d, b, a, g, f, f
b, d, d, e, g, g
d, b, a, g, e, f
a, b, c, g, e, f
c, c, d, f, f, g
a, d, c, e, h, h
a, b, c, h, g, h
d, b, a, g, e, f
a, c, d, h, e, e
d, d, b, g, e, f
a, d, c, e, e, h
c, c, b, g, g, g
a, c, d, h, e, f
c, a, d, g, h, g
d, d, c, h, h, h
c, a, d, g, h, g
d, c, b, e, h, h
b, b, a, h, e, f
a, c, d, h, e, f
a, b, d, h, e, g
b, d, b, f, e, f
b, d, b, g, e, f
c, a, d, g, g, g
a, b, c, g, e, f
d, c, b, e, h, h
d, c, b, e, h, h
c, c, b, h, h, h
a, a, c, g, h, g
d, d, b, g, e, f
b, b, d, f, f, g
c, a, b, h, h, g
a, d, c, e, h, h
c, a, c, g, h, g
b, b, d, g, e, f
d, a, d, h, f, g
b, b, a, h, f, g
b, b, a, g, f, f
b, a, b, g, h, f
d, c, b, g, e, f
b, a, b, g, e, f
b, c, a, g, e, f
d, c, b, e, h, e
c, c, b, e, f, h
c, a, b, e, f, h
d, a, d, h, f, g
c, a, d, h, f, g
a, a, c, e, h, h
b, d, c, e, h, h
a, a, c, g, f, f
a, c, d, h, e, f
a, b, c, h, g, h
b, a, d, h, e, f
a, c, d, h, e, f
c, d, c, h, e, f
c, b, a, f, e, e
a, c, d, h, e, f
c, d, c, h, f, g
a, c, b, e, h, h
a, c, c, h, h, h
d, d, a, g, f, f
d, b, a, g, h, f
d, a, c, h, f, g
d, c, b, e, h, h
b, d, b, g, e, f
a, d, b, g, e, f
c, a, c, h, h, g
c, a, d, g, h, g
d, c, b, e, e, h
b, a, d, g, e, f
a, a, c, g, e, g
b, d, b, g, e, f
c, a, d, g, h, g
d, b, a, g, e, f
c, a, b, e, f, h
a, c, d, h, e, f
d, d, c, g, e, f
d, d, b, g, e, f
d, b, a, h, e, f
a, d, b, g, e, f
b, b, d, f, f, h
d, a, d, g, f, f
b, b, d, f, f, g
a, c, d, h, e, f
b, d, b, g, e, f
d, a, d, h, f, g
d, a, d, h, f, g
c, b, d, g, e, e
b, d, d, h, f, g
b, b, d, g, e, f
a, c, d, h, e, f
b, d, b, g, e, f
c, b, d, e, f, f
b, b, d, h, f, g
b, b, c, f, f, g
c, d, c, g, e, g
a, d, d, e, h, e
c, b, c, h, f, g
b, d, b, h, e, f
c, b, d, h, f, g
a, d, c, h, h, h
b, d, b, g, e, e
b, b, a, h, e, f
d, b, d, h, f, g
a, b, c, e, g, h
b, b, a, h, e, f
a, d, d, h, e, f
d, d, b, g, e, g
c, c, b, h, g, h
a, c, a, h, e, f
a, d, c, e, h, h
d, b, a, g, e, e
b, d, d, h, f, g
a, c, b, e, h, h
a, d, b, g, e, f
a, d, b, f, e, f
a, a, d, h, f, g
a, d, c, e, h, h
b, c, a, g, e, f
a, d, b, e, h, h
d, b, a, g, e, f
c, a, d, g, h, g
b, d, c, e, h, h
a, d, c, h, g, h
b, a, d, g, e, f
d, a, c, h, f, g
a, d, c, e, h, h
d, c, a, g, e, f
b, d, c, h, f, h
c, a, b, e, f, g
c, d, c, h, f, g
b, b, d, f, e, f
a, c, d, h, e, e
a, a, c, g, e, e
b, d, c, h, f, g
a, d, c, e, g, h
d, a, d, h, f, g
d, d, b, g, e, f
c, d, c, g, e, g
a, b, c, h, g, h
a, c, d, h, e, f
d, c, b, e, h, h
a, b, d, g, e, f
d, c, d, h, e, f
a, a, c, g, e, f
a, b, c, h, g, h
d, c, d, h, e, f
a, d, c, e, h, h
b, d, b, g, e, g
d, d, c, g, h, f
c, b, a, g, e, f
b, b, a, g, h, e
c, a, b, h, h, g
c, a, d, g, e, f
a, d, c, e, h, h
d, b, a, g, e, f
b, b, a, g, h, f
a, a, c, g, e, f
d, b, a, g, e, f
b, b, d, g, e, f
a, d, c, e, g, h
d, d, b, g, e, f
b, c, a, g, e, e
b, b, a, g, e, f
b, a, d, g, e, f
a, a, c, g, e, f
a, a, b, g, e, f
c, b, d, h, f, g
d, d, b, g, e, f
b, b, a, h, e, f
b, b, a, h, e, f
c, c, b, e, g, h
c, a, b, e, f, h
a, d, c, e, h, e
d, c, b, e, h, h
b, c, b, g, e, f
b, b, a, h, f, g
a, d, c, h, h, h
d, c, b, e, h, h
a, a, c, h, g, h
a, c, d, h, e, f
b, d, b, g, e, f
d, c, b, h, h, h
a, d, c, g, e, f
a, b, c, h, e, g
b, d, b, g, e, f
a, d, c, e, h, h
a, c, b, e, h, h
c, d, d, g, h, g
d, b, a, g, f, f
b, d, c, e, h, h
c, a, c, g, e, f
d, d, b, g, e, f
a, d, c, h, h, h
c, d, c, h, f, g
d, b, a, g, e, f
d, b, a, g, e, e
a, d, c, h, g, h
d, b, d, g, e, f
b, d, d, h, f, g
d, d, d, h, h, g
a, b, c, g, e, g
d, b, a, f, e, f
d, c, b, f, h, e
d, b, b, g, e, f
d, c, b, e, e, h
d, b, a, g, e, f
d, b, a, g, e, f
a, b, c, h, g, h
b, b, a, g, e, f
a, b, c, g, h, g
b, b, a, h, e, f
a, c, d, h, e, f
d, d, a, g, f, f
d, d, c, h, f, g
c, b, d, f, f, g
d, b, a, g, e, f
d, c, b, e, h, h
c, c, a, g, e, f
a, b, c, g, f, g
c, b, d, h, f, g
d, a, d, h, f, g
a, d, c, e, h, h
c, d, c, g, f, g
c, d, c, h, f, g
d, b, a, g, h, f
d, b, d, f, f, g
a, c, d, h, e, f
c, a, d, g, h, g
